file,n,mean,std,min,max,p5,p95,range,rms
Mesures27062024_272.txt,1000,7106.83475,1409.536223326076,4726.95,9538.21,4922.2185,9333.1845,4811.259999999999,7245.266905275188
Mesures27062024_273.txt,1000,7176.6831600000005,1417.6327738229015,4772.8,9618.88,4968.1485,9409.5535,4846.079999999999,7315.358081491596
Mesures27062024_274.txt,1000,7273.21399,1429.7304947588477,4850.62,9739.23,5052.1455,9525.7135,4888.61,7412.4065614330075
Mesures27062024_275.txt,1000,7201.313859999999,1417.970371920408,4806.82,9637.97,5001.9565,9432.6155,4831.15,7339.5886319242845
Mesures27062024_276.txt,1000,7289.579839999999,1447.4656535300498,4850.05,9783.77,5048.442,9568.456,4933.72,7431.89955945878
Mesures27062024_277.txt,1000,7350.44354,1456.425947795791,4893.85,9850.64,5092.8435,9637.55,4956.789999999999,7493.343497807944
Mesures27062024_278.txt,1000,7541.809550000001,1489.9822480501898,5030.18,10108.17,5238.009,9887.7615,5077.99,7687.583390635571
Mesures27062024_279.txt,1000,8227.40042,1638.4455620297624,5466.65,11046.93,5688.891,10808.962,5580.280000000001,8388.958310228463
Mesures27062024_28.txt,1000,15465.526109999999,3033.3310903253814,10259.01,20590.53,10681.1245,20156.339,10331.519999999999,15760.190207057347
Mesures27062024_280.txt,1000,7934.51914,1556.7456115270925,5307.4,10613.23,5524.978,10384.894,5305.83,8085.793151078947
Mesures27062024_281.txt,1000,8097.50826,1592.2482398402494,5412.2,10838.39,5632.716,10604.9785,5426.19,8252.568962331827
Mesures27062024_282.txt,1000,7843.89255,1555.8674073842533,5214.11,10527.66,5432.125,10298.999,5313.55,7996.71018139998
Mesures27062024_283.txt,1000,7231.08217,1434.9942837402493,4800.03,9705.54,4995.487499999999,9493.779,4905.510000000001,7372.093186040116
Mesures27062024_284.txt,1000,7327.7244500000015,1457.655130655224,4875.17,9837.02,5075.4795,9624.364,4961.85,7471.298688652014
Mesures27062024_285.txt,1000,21646.404150000002,4314.251503216784,14348.25,28967.66,14956.0965,28404.1555,14619.41,22072.144858580134
Mesures27062024_286.txt,1000,22095.560630000004,4377.793999880728,14746.6,29469.97,15347.863500000001,28934.7345,14723.37,22525.072249815265
Mesures27062024_287.txt,1000,22289.987370000003,4436.502895258019,14851.13,29856.68,15454.0655,29270.3795,15005.550000000001,22727.21045122767
Mesures27062024_288.txt,1000,21794.51484,4332.750905670135,14482.55,29197.44,15107.008,28635.0385,14714.89,22221.017247677155
Mesures27062024_289.txt,1000,21968.169020000005,4336.813998530009,14635.89,29304.15,15243.5865,28764.4045,14668.260000000002,22392.15053872972
Mesures27062024_29.txt,1000,15859.66894,3104.2778715630916,10538.02,21112.38,10970.798,20668.242000000002,10574.36,16160.62003730912
Mesures27062024_290.txt,1000,22345.90464,4419.929808292985,14864.72,29861.67,15475.298,29281.1365,14996.949999999999,22778.833018620826
Mesures27062024_291.txt,1000,7150.87505,1413.156332940343,4770.2,9568.28,4963.7285,9364.1795,4798.080000000001,7289.171750071602
Mesures27062024_292.txt,1000,22281.164780000003,4401.068338009687,14826.55,29704.3,15457.176,29171.5415,14877.75,22711.66454642512
Mesures27062024_293.txt,1000,21956.44725,4375.756318816387,14581.07,29385.71,15186.401000000002,28821.2775,14804.64,22388.229478985024
Mesures27062024_294.txt,1000,22087.478059999998,4350.568607128571,14721.5,29373.3,15341.4995,28831.53,14651.8,22511.86652093322
Mesures27062024_295.txt,1000,21747.125740000003,4342.479703637134,14429.16,29162.88,15039.962,28595.4505,14733.720000000001,22176.442634648844
Mesures27062024_296.txt,1000,22145.86476,4391.695550056099,14732.45,29635.97,15345.317000000001,29051.3565,14903.52,22577.11929747886
Mesures27062024_297.txt,1000,7089.015939999999,1401.247294892631,4709.73,9516.58,4908.8275,9309.440499999999,4806.85,7226.177480453825
Mesures27062024_298.txt,1000,7212.4901899999995,1431.3724747400531,4802.13,9687.75,5001.7185,9475.753,4885.62,7353.151834573369
Mesures27062024_299.txt,1000,7258.99833,1438.048815580094,4835.47,9748.87,5034.1025,9539.194500000001,4913.400000000001,7400.07034770171
Mesures27062024_3.txt,1000,4436.14447,855.0686771274686,2970.32,5877.47,3088.9855000000002,5754.3665,2907.15,4517.800372008052
Mesures27062024_30.txt,1000,15671.57583,3049.527256941461,10435.76,20824.16,10863.867499999998,20380.262,10388.4,15965.522399416472
Mesures27062024_300.txt,1000,7400.8627400000005,1458.899335564141,4926.21,9916.64,5132.3234999999995,9701.2435,4990.429999999999,7543.285528708946
Mesures27062024_301.txt,1000,7409.709339999999,1450.735369558337,4960.97,9889.18,5161.272,9680.0435,4928.21,7550.392414687517
Mesures27062024_302.txt,1000,7427.30291,1467.0036717817143,4951.1,9947.73,5155.438,9729.661,4996.629999999999,7570.794429246874
Mesures27062024_303.txt,1000,7408.84367,1460.596877463262,4938.18,9924.4,5143.601,9708.6135,4986.219999999999,7551.444084739985
Mesures27062024_304.txt,1000,7553.35062,1484.635839447511,5025.92,10090.27,5241.3555,9870.884999999998,5064.35,7697.87302859864
Mesures27062024_305.txt,1000,7599.24208,1498.1424130471953,5060.78,10179.6,5273.6195,9958.7475,5118.820000000001,7745.509078182893
Mesures27062024_306.txt,1000,7758.2698900000005,1551.1416764787436,5135.78,10411.41,5348.9395,10188.1595,5275.63,7911.813457519705
Mesures27062024_307.txt,1000,7699.80791,1522.3777952791258,5124.08,10336.13,5342.6865,10111.3085,5212.049999999999,7848.864631426478
Mesures27062024_308.txt,1000,7677.77093,1521.9245446451132,5115.92,10303.03,5328.1875,10079.505500000001,5187.110000000001,7827.159176428336
Mesures27062024_309.txt,1000,7712.61381,1519.5229202229837,5127.99,10314.32,5345.5705,10090.8135,5186.33,7860.875376654034
Mesures27062024_31.txt,1000,15791.98826,3073.2028644240477,10519.63,20993.3,10948.663999999999,20549.451,10473.67,16088.240085537074
Mesures27062024_310.txt,1000,7591.73272,1490.849437252133,5069.16,10151.85,5280.946,9936.3185,5082.6900000000005,7736.7330144236985
Mesures27062024_311.txt,1000,7720.322480000001,1512.061123263557,5148.03,10324.94,5358.617,10098.975,5176.910000000001,7867.001209843455
Mesures27062024_312.txt,1000,7711.231710000001,1535.8934267136426,5131.04,10351.88,5346.3775,10129.2575,5220.839999999999,7862.700751238833
Mesures27062024_313.txt,1000,7545.37451,1494.9911557030564,5026.05,10116.98,5232.015,9897.367499999998,5090.929999999999,7692.052720294375
Mesures27062024_314.txt,1000,7557.305359999999,1485.814352313865,5033.09,10100.2,5247.3035,9884.742,5067.110000000001,7701.980822738174
Mesures27062024_315.txt,1000,7632.21407,1513.8615754884377,5079.51,10240.23,5284.9975,10019.056,5160.719999999999,7780.904091430912
Mesures27062024_316.txt,1000,7735.95031,1533.9982024395608,5143.08,10379.46,5357.413,10157.606500000002,5236.379999999999,7886.575789522149
Mesures27062024_317.txt,1000,7735.36584,1527.3136377122726,5143.55,10371.96,5358.723,10146.992999999999,5228.409999999999,7884.7049168996045
Mesures27062024_318.txt,1000,7654.224990000001,1513.3406374127405,5094.75,10264.13,5304.0255,10044.8555,5169.379999999999,7802.3945095326535
Mesures27062024_319.txt,1000,7669.155100000001,1513.7435715487582,5115.44,10260.53,5325.767,10042.1415,5145.090000000001,7817.11964525689
Mesures27062024_32.txt,1000,15836.800650000001,3095.5705668974947,10528.46,21079.01,10958.9695,20637.444,10550.55,16136.505568507777
Mesures27062024_320.txt,1000,7765.701760000001,1543.7189163566995,5158.98,10411.72,5370.468000000001,10187.2195,5252.74,7917.6506564753545
Mesures27062024_321.txt,1000,7888.52972,1554.2943684402649,5248.75,10558.51,5471.423500000001,10328.7435,5309.76,8040.194781663464
Mesures27062024_322.txt,1000,7910.32895,1563.614431325382,5274.94,10601.08,5494.0705,10366.0365,5326.14,8063.386024931282
Mesures27062024_323.txt,1000,7838.688099999999,1526.5040583037405,5241.53,10471.08,5460.327499999999,10249.8925,5229.55,7985.940506233402
Mesures27062024_324.txt,1000,7850.28776,1547.3698391004598,5224.46,10509.47,5440.66,10280.425500000001,5285.009999999999,8001.335596871538
Mesures27062024_325.txt,1000,7965.65535,1569.802177760267,5303.61,10684.37,5521.2995,10453.348,5380.760000000001,8118.863469247681
Mesures27062024_326.txt,1000,7922.73645,1560.3116155148937,5267.49,10611.76,5490.9935000000005,10383.5985,5344.27,8074.919516234778
Mesures27062024_327.txt,1000,8083.37747,1606.8673248962714,5357.51,10808.99,5577.965,10579.4255,5451.48,8241.54196266226
Mesures27062024_328.txt,1000,7999.19294,1573.274737171533,5330.63,10724.58,5555.2615,10489.999499999998,5393.95,8152.440192357623
Mesures27062024_329.txt,1000,8040.88772,1573.0419577091393,5376.99,10748.42,5599.792,10512.3575,5371.43,8193.310461978124
Mesures27062024_33.txt,1000,15469.48045,3024.64418047768,10281.18,20590.76,10703.0445,20154.724,10309.579999999998,15762.40139735788
Mesures27062024_330.txt,1000,8088.210359999999,1588.2168431134553,5405.11,10823.88,5629.1095,10588.950499999999,5418.7699999999995,8242.66823112277
Mesures27062024_331.txt,1000,8099.19879,1608.814717426788,5378.23,10866.56,5605.342,10630.438,5488.33,8257.439423631668
Mesures27062024_332.txt,1000,8345.343280000001,1640.4243826769466,5576.78,11184.76,5813.803,10944.228000000001,5607.9800000000005,8505.042422958406
Mesures27062024_333.txt,1000,8080.984560000001,1604.001393084684,5379.34,10836.51,5600.7609999999995,10598.6135,5457.17,8238.636533309138
Mesures27062024_334.txt,1000,8009.94443,1588.9615931175538,5328.88,10739.99,5547.8305,10506.089999999998,5411.11,8166.027719527451
Mesures27062024_335.txt,1000,7942.15166,1568.0427621836861,5299.67,10654.3,5514.034500000001,10423.133,5354.629999999999,8095.463612077902
Mesures27062024_336.txt,1000,8617.105670000003,1696.6902325121553,5750.13,11538.05,5987.5115000000005,11285.829,5787.919999999999,8782.554746373535
Mesures27062024_337.txt,1000,7890.873070000001,1548.5886256907854,5278.33,10545.66,5497.4245,10317.4655,5267.33,8041.393196360324
Mesures27062024_338.txt,1000,7900.39475,1566.5375414374012,5267.88,10591.15,5486.393499999999,10363.996,5323.2699999999995,8054.208656010862
Mesures27062024_339.txt,1000,8022.5372,1586.98080741859,5351.59,10764.78,5570.077,10531.711,5413.1900000000005,8177.995549552396
Mesures27062024_34.txt,1000,15819.500719999998,3089.252883349384,10518.88,21056.77,10954.5985,20613.094,10537.890000000001,16118.315247176517
Mesures27062024_340.txt,1000,7865.54924,1551.1991584652249,5257.49,10573.77,5476.1955,10340.2115,5316.280000000001,8017.049561783175
Mesures27062024_341.txt,1000,8255.088109999999,1630.8304839315851,5516.71,11090.27,5747.7699999999995,10849.303,5573.56,8414.635332038097
Mesures27062024_342.txt,1000,8141.932110000001,1622.7003909578157,5420.7,10955.55,5650.6455000000005,10719.2795,5534.849999999999,8302.060891288602
Mesures27062024_343.txt,1000,7726.386669999999,1539.9937508852468,5154.95,10394.37,5365.3324999999995,10167.9945,5239.420000000001,7878.364787639584
Mesures27062024_344.txt,1000,8577.486010000002,1713.9347813864972,5707.24,11561.1,5939.336,11309.2215,5853.860000000001,8747.04742679449
Mesures27062024_345.txt,1000,8954.375820000001,1782.8894495291984,5968.59,12052.82,6209.9145,11792.335000000001,6084.23,9130.144638232365
Mesures27062024_346.txt,1000,8810.757280000002,1752.9319493043652,5875.58,11859.95,6114.47,11603.4125,5984.370000000001,8983.441114960626
Mesures27062024_347.txt,1000,8973.578150000001,1785.101714019422,5986.24,12072.68,6227.6735,11813.2865,6086.4400000000005,9149.40943140881
Mesures27062024_348.txt,1000,8985.17168,1787.8088477630313,5990.82,12089.68,6233.8735,11828.968499999999,6098.860000000001,9161.308345166306
Mesures27062024_349.txt,1000,9292.91589,1849.4343135229237,6192.23,12496.86,6443.777,12225.002499999999,6304.630000000001,9475.161899337156
Mesures27062024_35.txt,1000,15625.44909,3083.3438685753936,10344.87,20852.91,10777.354,20408.3035,10508.039999999999,15926.759515860824
Mesures27062024_350.txt,1000,9255.82691,1840.9451206282472,6168.3,12440.5,6419.9805,12173.7185,6272.2,9437.129368883585
Mesures27062024_351.txt,1000,9308.616320000001,1852.1927692968293,6208.09,12523.39,6458.7515,12253.471,6315.299999999999,9491.098769247204
Mesures27062024_352.txt,1000,9304.76992,1854.7146527411146,6195.08,12514.51,6450.1140000000005,12246.899,6319.43,9487.819017415404
Mesures27062024_353.txt,1000,9272.330759999999,1849.034715485413,6173.36,12476.8,6425.479,12205.135,6303.44,9454.895404070443
Mesures27062024_354.txt,1000,8784.96445,1741.4591815584706,5854.12,11794.74,6096.021,11540.458499999999,5940.62,8955.907573707877
Mesures27062024_355.txt,1000,8667.74409,1737.463125876337,5756.76,11676.25,5993.9619999999995,11424.581,5919.49,8840.167742950916
Mesures27062024_356.txt,1000,8637.88141,1716.851295614012,5751.84,11620.2,5988.8955,11365.8735,5868.360000000001,8806.848109538116
Mesures27062024_357.txt,1000,8575.39697,1699.2940417157706,5726.55,11535.26,5962.874000000001,11283.7675,5808.71,8742.14123846646
Mesures27062024_358.txt,1000,8860.45657,1767.1582123670578,5898.88,11913.27,6144.1555,11656.666,6014.39,9034.9620240703
Mesures27062024_359.txt,1000,8810.564600000002,1756.6116772306964,5860.27,11844.39,6098.1555,11591.4755,5984.119999999999,8983.970901297287
Mesures27062024_36.txt,1000,15723.36337,3076.373857031382,10443.74,20938.37,10876.573999999999,20494.406499999997,10494.63,16021.49280726624
Mesures27062024_360.txt,1000,8745.78391,1740.2814521533037,5821.98,11762.9,6059.909000000001,11504.000999999998,5940.92,8917.248215291738
Mesures27062024_361.txt,1000,8912.79151,1764.848693594162,5950.6,11968.85,6192.263,11713.0055,6018.25,9085.843021536806
Mesures27062024_362.txt,1000,8726.22138,1735.0397662342195,5814.01,11725.78,6052.275000000001,11472.3505,5911.77,8897.038977276834
Mesures27062024_363.txt,1000,8548.366039999999,1697.704722631447,5701.58,11503.6,5937.0509999999995,11249.6225,5802.02,8715.317738273827
Mesures27062024_364.txt,1000,8793.93276,1761.669947256007,5844.92,11854.8,6089.515,11601.26,6009.879999999999,8968.65287490079
Mesures27062024_365.txt,1000,8742.36109,1763.433623312687,5792.75,11811.44,6036.585,11553.971,6018.6900000000005,8918.440198362923
Mesures27062024_366.txt,1000,8651.75851,1727.148226479673,5766.33,11655.04,6004.6065,11405.394999999999,5888.710000000001,8822.469399866985
Mesures27062024_367.txt,1000,9052.543310000001,1807.7724023374578,6034.38,12203.36,6287.6615,11934.9155,6168.9800000000005,9231.282762329334
Mesures27062024_368.txt,1000,9161.854620000002,1817.212900053446,6109.18,12334.58,6364.049,12060.256,6225.4,9340.334191137701
Mesures27062024_369.txt,1000,9369.01271,1877.2892760987997,6236.31,12652.93,6496.9995,12373.3085,6416.62,9555.240142785377
Mesures27062024_37.txt,1000,15706.23816,3086.398167288889,10416.06,20923.84,10850.339,20480.815499999997,10507.78,16006.616469000699
Mesures27062024_370.txt,1000,9143.263369999999,1836.370849448973,6083.72,12336.99,6334.236,12071.848,6253.2699999999995,9325.852398032563
Mesures27062024_371.txt,1000,9086.127349999999,1811.2238680001092,6045.75,12233.6,6302.8085,11965.6495,6187.85,9264.892990230988
Mesures27062024_372.txt,1000,9068.775919999998,1828.1881371138893,6016.63,12252.91,6270.8195,11982.806999999999,6236.28,9251.214436594571
Mesures27062024_373.txt,1000,9074.10389,1810.9393980314105,6034.92,12223.44,6281.345,11954.6015,6188.52,9253.04614220936
Mesures27062024_374.txt,1000,9154.284959999999,1827.312866470654,6094.45,12329.39,6341.7405,12061.763,6234.94,9334.88111551783
Mesures27062024_375.txt,1000,9043.578899999999,1806.2959454770942,6023.51,12188.62,6271.0,11916.5325,6165.110000000001,9222.202793431306
Mesures27062024_376.txt,1000,8980.23687,1791.959848093897,5980.53,12101.33,6224.1495,11839.809500000001,6120.8,9157.279854765175
Mesures27062024_377.txt,1000,9075.222780000002,1814.68595097837,6054.51,12254.78,6302.11,11980.6325,6200.27,9254.877287533813
Mesures27062024_378.txt,1000,8914.93204,1772.0097659227044,5937.86,11987.4,6183.5554999999995,11729.4845,6049.54,9089.336163237886
Mesures27062024_379.txt,1000,9149.09,1813.8311310730116,6103.44,12325.66,6360.28,12054.267,6222.22,9327.155579282979
Mesures27062024_38.txt,1000,15899.819690000002,3121.489233679848,10547.69,21180.68,10981.947,20729.2245,10632.99,16203.331793507497
Mesures27062024_380.txt,1000,8868.747739999999,1784.749479922012,5891.73,11974.33,6133.6755,11710.282,6082.6,9046.547251954029
Mesures27062024_381.txt,1000,8863.3624,1777.8350948696677,5883.9,11947.78,6128.55,11690.546,6063.880000000001,9039.905456269109
Mesures27062024_382.txt,1000,8875.017300000001,1771.973328467195,5915.32,11956.83,6156.721500000001,11691.609,6041.51,9050.183509305123
Mesures27062024_383.txt,1000,8863.416809999999,1779.5988181240523,5889.41,11965.2,6132.205,11698.449499999999,6075.790000000001,9040.3058300734
Mesures27062024_384.txt,1000,8922.032260000002,1787.0316796492143,5931.31,12012.58,6177.962,11749.2465,6081.2699999999995,9099.23853256692
Mesures27062024_385.txt,1000,8935.59363,1789.1695280351505,5929.4,12048.64,6174.6205,11782.473,6119.24,9112.955674233586
Mesures27062024_386.txt,1000,9152.71726,1827.816331616033,6090.74,12344.14,6339.8135,12067.2165,6253.4,9333.442333010056
Mesures27062024_387.txt,1000,9163.21449,1832.6958320323479,6079.52,12343.07,6338.2225,12074.387,6263.549999999999,9344.692279711233
Mesures27062024_388.txt,1000,9200.09606,1839.7847588757431,6101.8,12395.17,6358.2705000000005,12122.2165,6293.37,9382.247890149727
Mesures27062024_389.txt,1000,9052.65341,1804.1754524534115,6021.23,12188.9,6275.4095,11921.157,6167.67,9230.687018029595
Mesures27062024_39.txt,1000,15651.905829999998,3055.034672153806,10415.38,20830.12,10842.971,20387.941,10414.74,15947.269137982525
Mesures27062024_390.txt,1000,9152.18239,1835.205405892863,6091.87,12354.15,6339.3695,12081.3135,6262.28,9334.367754788993
Mesures27062024_391.txt,1000,9423.05943,1888.36653701038,6267.47,12717.31,6526.1185000000005,12442.3195,6449.839999999999,9610.409835142958
Mesures27062024_392.txt,1000,9492.607099999997,1908.6969410986621,6307.7,12817.99,6572.648,12538.1775,6510.29,9682.59849254991
Mesures27062024_393.txt,1000,9477.76197,1904.621871550891,6307.8,12814.23,6564.825,12530.464499999998,6506.429999999999,9667.241407638909
Mesures27062024_394.txt,1000,9729.08225,1954.8292518361898,6464.96,13127.55,6727.5795,12843.069,6662.589999999999,9923.527539695726
Mesures27062024_395.txt,1000,9437.37632,1903.807969396929,6263.1,12758.58,6520.863,12483.347999999998,6495.48,9627.489630720771
Mesures27062024_396.txt,1000,9831.57428,1964.4385430910995,6548.49,13247.45,6815.148,12959.7335,6698.960000000001,10025.910014195191
Mesures27062024_397.txt,1000,9300.90616,1858.0765336551276,6206.9,12529.54,6459.211,12259.432499999999,6322.640000000001,9484.687860021848
Mesures27062024_398.txt,1000,9862.001980000001,1973.1907667314074,6570.62,13297.7,6837.5745,13011.1105,6727.080000000001,10057.463142136688
Mesures27062024_399.txt,1000,9856.056690000001,1965.4910136674612,6571.2,13273.43,6838.280500000001,12989.611,6702.2300000000005,10050.124795309823
Mesures27062024_4.txt,1000,4417.97434,860.2234245764087,2944.61,5872.12,3063.4534999999996,5748.045999999999,2927.5099999999998,4500.942302350521
Mesures27062024_40.txt,1000,15757.355129999998,3084.5825905008905,10458.34,20964.32,10887.3955,20524.725000000002,10505.98,16056.428321720821
Mesures27062024_400.txt,1000,9734.9013,1942.4544330262447,6481.35,13110.15,6747.0945,12827.181999999999,6628.799999999999,9926.80374265176
Mesures27062024_401.txt,1000,9408.43277,1867.1648287136911,6263.61,12639.22,6529.955,12365.617999999999,6375.61,9591.919082498314
Mesures27062024_402.txt,1000,9243.65343,1839.1510975319932,6157.89,12445.39,6411.2365,12174.152,6287.499999999999,9424.839812617714
Mesures27062024_403.txt,1000,9122.44764,1807.6424579411246,6089.52,12267.64,6337.9710000000005,12002.243999999999,6178.119999999999,9299.818396092098
Mesures27062024_404.txt,1000,9151.324980000001,1820.1923932196837,6100.96,12328.51,6356.5065,12056.511,6227.55,9330.586757428859
Mesures27062024_405.txt,1000,9755.70282,1947.0446071571776,6498.74,13147.15,6764.2855,12863.796,6648.41,9948.101337160564
Mesures27062024_406.txt,1000,9758.36106,1947.7051136176842,6503.05,13151.53,6769.281999999999,12867.618499999999,6648.4800000000005,9950.837441488873
Mesures27062024_407.txt,1000,9755.984559999999,1948.9519763447242,6496.1,13144.26,6761.601500000001,12860.116,6648.16,9948.751104588777
Mesures27062024_408.txt,1000,9722.00572,1939.4333713380518,6474.26,13093.47,6739.9800000000005,12810.499,6619.209999999999,9913.566311957185
Mesures27062024_409.txt,1000,9685.74081,1933.3719314829323,6448.58,13049.04,6711.8465,12766.977499999999,6600.460000000001,9876.816393147414
Mesures27062024_41.txt,1000,16260.68267,3194.2336823158025,10794.94,21661.24,11233.9855,21202.535,10866.300000000001,16571.449233898617
Mesures27062024_410.txt,1000,9706.25308,1940.1909272593546,6463.25,13080.51,6726.572999999999,12797.803,6617.26,9898.267004240137
Mesures27062024_411.txt,1000,9713.79171,1944.23172378551,6461.14,13096.66,6725.75,12813.0235,6635.5199999999995,9906.451755348062
Mesures27062024_412.txt,1000,9722.01428,1944.1561797495287,6470.26,13107.25,6734.9555,12821.1425,6636.99,9914.499730787338
Mesures27062024_413.txt,1000,9724.062,1942.7120811883576,6475.66,13101.06,6739.513000000001,12817.663999999999,6625.4,9916.22468534468
Mesures27062024_414.txt,1000,9732.3963,1945.2145570388655,6481.11,13125.62,6746.1115,12840.8965,6644.510000000001,9924.887778366545
Mesures27062024_415.txt,1000,9727.625320000001,1947.2468163386216,6473.4,13116.69,6737.694,12829.392,6643.290000000001,9920.608072595449
Mesures27062024_416.txt,1000,9740.3666,1952.5215873075615,6475.77,13135.5,6740.6849999999995,12851.717,6659.73,9934.13720719105
Mesures27062024_417.txt,1000,9748.91577,1953.8201727093533,6483.88,13150.19,6749.275500000001,12864.341,6666.31,9942.774862071488
Mesures27062024_418.txt,1000,9754.424710000001,1953.7753164194485,6487.94,13154.28,6752.9130000000005,12868.945,6666.340000000001,9948.167640832582
Mesures27062024_419.txt,1000,9713.38684,1943.8484203041694,6463.74,13098.85,6728.9285,12814.9835,6635.110000000001,9905.979536855717
Mesures27062024_42.txt,1000,15811.65778,3105.591437158544,10499.14,21071.19,10927.6755,20622.868,10572.05,16113.758715035638
Mesures27062024_420.txt,1000,9707.308640000001,1946.6739027821147,6454.72,13105.46,6718.0914999999995,12818.603000000001,6650.739999999999,9900.574746750393
Mesures27062024_421.txt,1000,9712.679390000001,1946.959623014388,6461.91,13103.34,6725.168,12816.983,6641.43,9905.896865331231
Mesures27062024_422.txt,1000,9706.455609999999,1948.2395012112418,6455.58,13094.75,6719.368,12809.439,6639.17,9900.046346506682
Mesures27062024_423.txt,1000,9193.819230000001,1830.7720492534584,6124.74,12354.66,6377.263,12088.039999999999,6229.92,9374.32868691116
Mesures27062024_424.txt,1000,9200.05085,1843.4506167589025,6121.12,12411.38,6371.768,12140.148,6290.259999999999,9382.92309565705
Mesures27062024_425.txt,1000,9329.486789999999,1862.0272432814177,6223.71,12573.85,6477.906,12294.3915,6350.14,9513.488803772605
Mesures27062024_426.txt,1000,9244.366100000001,1853.8371994218883,6155.32,12467.36,6406.683,12196.373,6312.040000000001,9428.41539988505
Mesures27062024_427.txt,1000,9200.54545,1839.443932323896,6121.44,12420.64,6374.6435,12150.613,6299.2,9382.621731567297
Mesures27062024_428.txt,1000,9160.03449,1833.9994078107932,6088.26,12334.78,6340.6035,12067.8755,6246.52,9341.829889579445
Mesures27062024_429.txt,1000,9111.921339999999,1816.6754392727403,6065.46,12275.0,6315.1900000000005,12008.805,6209.54,9291.255036753873
Mesures27062024_43.txt,1000,15517.576070000001,3024.283566628509,10335.57,20639.31,10757.869,20204.892499999998,10303.740000000002,15809.53693754551
Mesures27062024_430.txt,1000,9052.735789999999,1808.9654372918174,6031.29,12201.42,6279.253,11936.428,6170.13,9231.705218260779
Mesures27062024_431.txt,1000,8941.1769,1782.9628718612146,5976.32,12056.82,6218.8705,11791.607,6080.5,9117.214539514205
Mesures27062024_432.txt,1000,9100.702019999999,1816.8165743093384,6056.77,12251.5,6307.1925,11982.757000000001,6194.73,9280.28015318057
Mesures27062024_433.txt,1000,9280.49964,1855.8844045240185,6184.23,12521.79,6442.169,12246.273,6337.560000000001,9464.24748677863
Mesures27062024_434.txt,1000,9451.039620000001,1885.7562251009158,6295.81,12729.53,6552.013,12451.188,6433.72,9637.33502786515
Mesures27062024_435.txt,1000,9484.858809999998,1898.0787746318865,6315.25,12782.73,6571.372,12507.912999999999,6467.48,9672.913195120833
Mesures27062024_436.txt,1000,9241.909,1844.09312708838,6159.91,12454.78,6410.472,12180.5895,6294.870000000001,9424.094727116
Mesures27062024_437.txt,1000,9145.30929,1826.478333863338,6096.07,12344.6,6347.601,12071.9675,6248.530000000001,9325.915778830115
Mesures27062024_438.txt,1000,8997.67606,1794.506592628424,5987.57,12114.67,6237.532999999999,11851.3825,6127.1,9174.880293043829
Mesures27062024_439.txt,1000,9166.674,1825.5576958046,6103.55,12352.87,6356.2315,12086.441,6249.320000000001,9346.687815637548
Mesures27062024_44.txt,1000,16180.486190000001,3167.542575001666,10761.44,21562.14,11206.9375,21107.3495,10800.699999999999,16487.6153311881
Mesures27062024_440.txt,1000,9209.40305,1840.4721051378633,6149.52,12426.75,6398.064,12159.747,6277.23,9391.509043127196
Mesures27062024_441.txt,1000,9344.02634,1870.9562937087023,6222.93,12612.74,6476.173,12336.599999999999,6389.8099999999995,9529.496612916235
Mesures27062024_442.txt,1000,9276.90039,1862.9693186359104,6176.12,12520.42,6433.900500000001,12249.7765,6344.3,9462.110521874118
Mesures27062024_443.txt,1000,8926.929789999998,1790.8504688867956,5960.08,12068.47,6205.689,11802.387999999999,6108.389999999999,9104.791094665572
Mesures27062024_444.txt,1000,8862.492350000002,1773.5720233863574,5906.95,11955.55,6147.536,11693.036,6048.599999999999,9038.214888790115
Mesures27062024_445.txt,1000,8983.72175,1777.3056350811014,6014.45,12088.15,6259.204,11828.48,6073.7,9157.84209308689
Mesures27062024_446.txt,1000,9022.597109999999,1789.859492519943,6007.62,12133.9,6257.8369999999995,11868.848499999998,6126.28,9198.41592951439
Mesures27062024_447.txt,1000,8649.051109999999,1714.883828142323,5779.43,11630.73,6018.7815,11376.4815,5851.299999999999,8817.420918126587
Mesures27062024_448.txt,1000,8751.90926,1738.3443426747913,5839.67,11756.61,6083.828,11505.4955,5916.9400000000005,8922.878277158285
Mesures27062024_449.txt,1000,9081.85018,1809.625948519187,6066.85,12240.84,6312.3994999999995,11969.166500000001,6173.99,9260.385994412976
Mesures27062024_45.txt,1000,16430.87875,3217.8705384975538,10918.58,21894.34,11370.664999999999,21431.222,10975.76,16743.012491774953
Mesures27062024_450.txt,1000,8804.39083,1743.1267976215647,5894.43,11848.97,6136.7545,11592.8875,5954.539999999999,8975.287678953498
Mesures27062024_451.txt,1000,9251.91265,1831.2041860544873,6176.91,12419.59,6428.916,12153.574999999999,6242.68,9431.394194616907
Mesures27062024_452.txt,1000,9243.01943,1827.3153881226347,6184.01,12420.74,6438.2675,12152.697,6236.73,9421.915395025966
Mesures27062024_453.txt,1000,9179.64856,1831.2532942326484,6115.72,12364.35,6366.794,12099.797999999999,6248.63,9360.525429309404
Mesures27062024_454.txt,1000,9267.5317,1837.6213263120642,6197.46,12470.85,6448.0575,12199.774,6273.39,9447.962529001785
Mesures27062024_455.txt,1000,9176.50406,1813.0402387354,6145.66,12337.78,6403.1985,12068.6865,6192.120000000001,9353.894465433646
