scan_id,F_area_total,F_mean,F_p95,F_p99,F_top10_area,F_main_roi_area,F_main_roi_mean,F_main_roi_peak,btn_idx,btn_dt,T,HA_ref,Abs_ref
427,4.710171074631425,0.004906428202741068,0.028841414088852917,0.03229048236868467,0.6489846795836767,1.8578726401446741,0.02510638702898208,0.03295038346230631,423,2024-06-27 13:37:01,46.0,44.42115375542909,0.01073
428,4.139546982565809,0.004312028106839384,0.027024113781231058,0.03034118437936706,0.6614092289264881,1.6983179509324566,0.023264629464828174,0.031008080039329203,424,2024-06-27 13:37:21,45.9,43.73108505580932,0.010527
429,4.272776936414461,0.004450809308765064,0.027452411947610722,0.030740661324077677,0.6559871782682449,1.700402202107287,0.0236166972514901,0.031431771065517186,425,2024-06-27 13:37:41,45.9,44.41331727196859,0.010869
430,4.300101936431795,0.004479272850449786,0.027164554459804542,0.030550524152686075,0.6448768370280846,1.739495454634667,0.023506695332900906,0.031222501021914262,426,2024-06-27 13:38:01,45.8,43.31803553466137,0.010254
431,4.698228276360295,0.004893987787875307,0.028560955015213132,0.03280778488465832,0.6446366457866481,1.9304699513906216,0.025400920413034496,0.03348682308315103,427,2024-06-27 13:38:21,45.8,44.13279482371456,0.010166
432,4.201065992264396,0.004376110408608746,0.027170966335117612,0.03039262686391672,0.6329879828968359,1.6866116092771875,0.023104268620235444,0.03075070474173993,428,2024-06-27 13:38:41,45.8,45.01545072018886,0.010941
433,4.7133457600105935,0.004909735166677701,0.02894434292050864,0.032302857219016254,0.6615094181316521,1.7997335250704756,0.02499629895931216,0.03272535533991679,429,2024-06-27 13:39:01,45.8,43.99700160887237,0.010933
434,4.115135458826082,0.004286599436277168,0.026637681513172033,0.03013965539000724,0.646515482491812,1.7070725215853155,0.02306854758899075,0.030800905232202788,430,2024-06-27 13:39:21,45.8,41.3490339194495,0.010256
435,4.213546882104086,0.00438911133552509,0.027036130312282435,0.030591210624158562,0.6349365030762191,1.7249505877993958,0.023310143078370215,0.03126050828539235,431,2024-06-27 13:39:41,45.8,43.114345712398084,0.01078
436,4.241932545121115,0.004418679734501161,0.02714483138020713,0.030522780736851836,0.6577762677398051,1.6660334750705403,0.02313935382042417,0.030736038745306362,432,2024-06-27 13:40:01,45.8,43.793311786609074,0.010337
437,4.686521580553137,0.0048817933130761845,0.02841602225063339,0.033695328145233905,0.6650883393337864,2.0026422370776937,0.025674900475355047,0.034375630510744326,433,2024-06-27 13:40:21,45.8,43.793311786609074,0.010907
438,4.159329386422026,0.004332634777522945,0.026969632728842396,0.030180443259399677,0.6565432614667474,1.6896424959448355,0.02314578761568268,0.030750656596128655,434,2024-06-27 13:40:41,45.8,43.793311786609074,0.010499
439,4.414258264220731,0.004598185691896595,0.027691123444210562,0.03097847387262252,0.6327267006119439,1.7391727936077301,0.023824284843941508,0.03131039562664836,435,2024-06-27 13:41:01,45.8,44.33648464597787,0.010704
440,5.016093042046452,0.0052250969187983875,0.03004749354738307,0.03323984407389178,0.6511876776433344,1.9094134924713977,0.026156349211936953,0.03385949278486263,436,2024-06-27 13:41:21,45.8,45.83021000924205,0.011004
441,4.888747370674464,0.0050924451777859,0.030461277099363773,0.03412302926004293,0.7002619436192514,1.9319257960509748,0.026464736932205135,0.03480038909902747,437,2024-06-27 13:41:41,45.8,52.00880128456209,0.011543
442,4.743016159895813,0.004940641833224805,0.029628269591497676,0.03340112151429125,0.6776305627174215,1.9114714618581599,0.025830695430515672,0.03404805724092666,438,2024-06-27 13:42:01,45.8,48.74976412834932,0.011547
443,5.222838164293364,0.005440456421138921,0.03054480501919011,0.03539993447939032,0.6868877600452528,2.0869282320970286,0.027459582001276694,0.03606202091389875,439,2024-06-27 13:42:21,45.8,44.404381253398974,0.010998
444,5.0793777815423065,0.005291018522439903,0.030997583760107708,0.0352800575978483,0.6916624595586509,2.059462057562178,0.02745949410082904,0.03595026611204616,440,2024-06-27 13:42:41,45.8,51.873008069719894,0.011859
445,5.079540963853201,0.005291188504013751,0.03114298187956191,0.03488425538989065,0.6926580454825069,2.020059391740162,0.027298099888380566,0.03562535021681026,441,2024-06-27 13:43:01,45.8,53.027250395878575,0.0116
446,4.061791367059641,0.004231032674020459,0.026656169133427686,0.03150291004610259,0.6673764432415362,1.8393791351169888,0.02358178378355114,0.0321053925881834,442,2024-06-27 13:43:21,45.7,44.39435483567956,0.010943
447,4.722598165865241,0.0049193730894429594,0.03005389516818125,0.03339227716041982,0.6716909045987491,1.8666544707923942,0.025570609188936905,0.033622524047525644,443,2024-06-27 13:43:41,45.7,49.19191829585194,0.011577
448,4.0434111352847335,0.004211886599254931,0.026654645783897916,0.03144468041722698,0.6614511277741313,1.8383634468762327,0.02356876213943888,0.032131067679099796,444,2024-06-27 13:44:01,45.7,48.71891908146874,0.010514
449,4.615344675028425,0.004807650703154609,0.028698990385186487,0.03237183403009949,0.6534685758287954,1.8730433493577687,0.02497391132477025,0.03304618137633206,445,2024-06-27 13:44:21,45.5,42.497175900772696,0.01056
450,4.8676700444486185,0.005070489629633978,0.030112351706353697,0.03387852795130357,0.6838534765289541,1.9661868699786755,0.02621582493304901,0.034613118318418123,446,2024-06-27 13:44:41,45.5,48.25269893615293,0.011012
451,4.283134409172831,0.004461598342888366,0.028034861110345602,0.03220974819940447,0.6892266645879471,1.840652782229729,0.024542037096396387,0.032910991954365025,447,2024-06-27 13:45:01,45.5,52.60280355591706,0.011133
452,4.518216440278813,0.004706475458623764,0.028604656542194434,0.032067079025625264,0.673093883641354,1.8081626807208344,0.02476935179069636,0.0327417407737859,448,2024-06-27 13:45:21,45.5,45.91033491012609,0.010983
453,4.6559250788489726,0.004849921957134347,0.029142186756253605,0.032453049995884095,0.6434981380975195,1.8275641226670403,0.025382835037042226,0.03309141945811678,449,2024-06-27 13:45:41,45.5,47.78422613094757,0.011195
454,4.711648982121163,0.004907967689709545,0.029670895492996587,0.03297809188625749,0.6715961532847665,1.8887502363573887,0.025523651842667416,0.03353016810515531,450,2024-06-27 13:46:01,45.5,49.791966724684855,0.011278
455,4.561964723031206,0.00475204658649084,0.0287384085098942,0.032002546588284345,0.6591632364998463,1.82866839673664,0.024711735091035674,0.0326751728919885,451,2024-06-27 13:46:21,45.5,44.57184118096789,0.010738
456,4.528468513740892,0.004717154701813429,0.028853510681447234,0.03260232018264197,0.6727489931958792,1.8834771154954282,0.02511302820660571,0.033258771485174,452,2024-06-27 13:46:41,45.5,48.0519248767792,0.011033
457,4.73825510947553,0.004935682405703677,0.02984466526998272,0.03387372590144743,0.6993235471980983,1.9647147236995948,0.026196196315994597,0.03451174558802826,453,2024-06-27 13:47:01,45.6,50.43550807924448,0.011258
458,4.538202116533366,0.004727293871388923,0.028268133016478583,0.03260160258925224,0.6389794038456617,1.9213902820910689,0.02495312054663726,0.03324453480090076,454,2024-06-27 13:47:21,45.5,42.29640184139896,0.011129
459,4.59278920835633,0.0047841554253711775,0.028911611364731422,0.032161215741630146,0.6598725650225548,1.821780658078819,0.024955899425737244,0.0328099573858094,455,2024-06-27 13:47:41,45.5,47.85115081740546,0.010888
460,5.336707296754429,0.005559070100785863,0.032270002233307435,0.03591688339090709,0.6972870418509992,2.091794342033575,0.028267491108561825,0.036580281538705656,456,2024-06-27 13:48:01,45.5,52.402029496543335,0.011927
461,4.153182392465721,0.00432623165881846,0.027182494702484836,0.030567404048728982,0.6655229575306139,1.6859531506572727,0.023095248639140722,0.03084772464852426,457,2024-06-27 13:48:21,45.5,44.10336837576253,0.010736
462,4.4370488001953365,0.004621925833536809,0.02840281173288809,0.032274117995035156,0.6806748083407237,1.8515103356579456,0.024686804475439274,0.033002255758360945,458,2024-06-27 13:48:41,45.4,46.955354099296386,0.010821
463,4.9916652645006465,0.005199651317188174,0.03127564601144396,0.03475934903569569,0.7005513277520892,1.9426035571481801,0.02698060496039139,0.03492317085702637,459,2024-06-27 13:49:01,45.4,54.34832474471753,0.011972
464,4.6564844852717595,0.004850504672158083,0.029531095638962047,0.03327267215201251,0.6771984087054723,1.8963321581756076,0.02562611024561632,0.03395220524580561,460,2024-06-27 13:49:21,45.3,48.65194068502235,0.011679
465,5.119322791854021,0.005332627908181272,0.030658708421897985,0.03455366693693905,0.6646631230735294,2.0486869463220083,0.026956407188447478,0.03521488636710636,461,2024-06-27 13:49:41,45.3,46.000608767582456,0.011205
466,4.739912658753047,0.004937409019534424,0.029554563035898252,0.0330101460845886,0.6821304782840948,1.8647752908265103,0.025544866997623428,0.03372130565327962,462,2024-06-27 13:50:01,45.3,49.77875674993431,0.011205
467,4.242743650471941,0.004419524635908272,0.02763022019351187,0.03102521714439531,0.6680149511522468,1.7267114431021178,0.023653581412357776,0.03156190167853668,463,2024-06-27 13:50:21,45.3,50.17645653755031,0.011418
468,4.292693361751398,0.004471555585157706,0.028210695262442163,0.03181647773881499,0.684164513651359,1.7424893093625153,0.0238697165666098,0.03207389591626467,464,2024-06-27 13:50:41,45.3,48.25424089740636,0.01143
469,4.520307154403921,0.004708653285837417,0.029481472338419478,0.03297190967766667,0.683681723526103,1.8227097011793782,0.024968626043553127,0.033176826816519255,465,2024-06-27 13:51:01,45.4,50.88495110902475,0.011623
470,4.721260900017258,0.004917980104184644,0.030319482200705045,0.033751277973110914,0.7123087373634589,1.906826046461669,0.02612090474605026,0.03440703907352215,466,2024-06-27 13:51:21,45.5,52.46895418300126,0.011783
471,4.775504374332543,0.004974483723263066,0.03061568496387207,0.03417902502848834,0.7100748442958342,1.880029220141162,0.026111516946405025,0.03440162788904499,467,2024-06-27 13:51:41,45.5,52.46895418300126,0.011872
472,4.72050236049909,0.004917189958853219,0.030307118545265053,0.03386071608135325,0.6968501098156109,1.8895040093729056,0.025883616566752133,0.034174951493218156,468,2024-06-27 13:52:01,45.6,50.906239487984095,0.01182
473,4.828633042969144,0.005029826086426191,0.03066630999791322,0.03423222072841346,0.6991939806087151,1.887144947788071,0.026210346497056544,0.03449183609148777,469,2024-06-27 13:52:21,45.7,51.62448568410834,0.01193
474,4.778990993612782,0.004978115618346647,0.030462711494219814,0.03384505746558383,0.6970021910360218,1.9083469120623706,0.026141738521402336,0.034531667585245986,470,2024-06-27 13:52:41,45.7,52.43534148019381,0.011886
475,4.784169371712849,0.0049835097622008846,0.03047116664631479,0.034085129204653924,0.7077066228772363,1.911458732135663,0.02618436619363922,0.03461852963640035,471,2024-06-27 13:53:01,45.7,51.28662910240606,0.012025
476,4.680340256791865,0.004875354434158193,0.030082261196837327,0.03370530265803239,0.7065439346849358,1.8775780430611193,0.02572024716522081,0.034055164619933256,472,2024-06-27 13:53:21,45.7,50.27305935729924,0.011903
477,4.748962299051251,0.004946835728178387,0.030290363101785987,0.033807201006179684,0.7122034476511976,1.9053290119540585,0.0261003974240282,0.03436253889885214,473,2024-06-27 13:53:41,45.8,50.51507592129791,0.011733
478,4.751865145778117,0.004949859526852205,0.030358508184464512,0.0339379284221224,0.7038606093174333,1.9024223846897568,0.02606058061218845,0.034380055909384276,474,2024-06-27 13:54:01,45.8,51.32983521035109,0.011956
479,4.76139263556688,0.004959783995382166,0.030666845398391547,0.03413058954672772,0.7185099855167865,1.8850792367219595,0.026181656065582773,0.03453129866115183,475,2024-06-27 13:54:21,45.8,51.32983521035109,0.012102
480,4.822539094154556,0.005023478223077663,0.030893029503222622,0.03444869833586983,0.7083980640592831,1.9137883618446898,0.026216278929379312,0.034660821949299044,476,2024-06-27 13:54:41,45.8,52.28038771424649,0.01209
481,4.8715946661456435,0.005074577777235046,0.030908748698656414,0.034519237348154944,0.7052045985513968,1.9346562215518976,0.026502140021258874,0.03502713453952983,477,2024-06-27 13:55:01,45.8,50.92245556582451,0.012092
482,4.707865913672659,0.00490402699340902,0.030193223236769297,0.03376601726352963,0.6945095487056825,1.8534218484845386,0.025741970117840813,0.03406650915653099,478,2024-06-27 13:55:21,45.8,50.65086913614011,0.011705
483,4.75446172793926,0.0049525642999367295,0.030396551252671607,0.03402146473559592,0.7122177414253208,1.8892649303817026,0.025880341512078117,0.03426356184498382,479,2024-06-27 13:55:41,45.9,51.37208587679316,0.011795
484,4.853830437684731,0.005056073372588262,0.030914211078464916,0.03444086537417927,0.7095076536812732,1.9182936313108008,0.026277994949463025,0.034643684513182886,480,2024-06-27 13:56:01,45.9,51.37208587679316,0.011968
485,4.916412863574697,0.005121263399556976,0.03118091054238959,0.03478471860091648,0.7184421577283204,1.9479881666384418,0.026684769406006052,0.035122212941531665,481,2024-06-27 13:56:21,45.9,51.64497876325688,0.012038
486,4.757620361579502,0.0049558545433119805,0.030480857781272977,0.03405487490679288,0.722537050548436,1.9045707947223034,0.026090010886606896,0.03446033291948778,482,2024-06-27 13:56:41,46.0,51.619025891725464,0.011878
487,4.7384668345691905,0.00493590295267624,0.030457294082935668,0.033972846408745365,0.7018994597315494,1.8699584625982806,0.02597164531386501,0.03418652019316923,483,2024-06-27 13:57:01,46.0,50.385104954074656,0.011829
488,4.803125378170373,0.005003255602260805,0.03062315085242895,0.03415318994418275,0.7044590415231308,1.9061264721858424,0.02611132153679236,0.03445261545498641,484,2024-06-27 13:57:21,46.0,50.59075844368313,0.011826
489,4.7755042616793055,0.004974483605915943,0.030477005294407642,0.03402712880773661,0.6944115601412447,1.8780989813227447,0.02608470807392701,0.03425058385309365,485,2024-06-27 13:57:41,46.0,51.00206542290007,0.011813
490,4.662368383025064,0.004856633732317775,0.03001514403925205,0.03355578062292882,0.7084123852956515,1.8784477763835767,0.02573216132032297,0.03400531758419044,486,2024-06-27 13:58:01,46.0,51.48192356531982,0.011824
491,4.773028889687744,0.004971905093424734,0.030587629802039246,0.03409895975999152,0.7221019032462814,1.9131763939883988,0.026207895808060256,0.0345303868098427,487,2024-06-27 13:58:21,46.0,51.619025891725464,0.011959
492,4.902662035236122,0.005106939620037627,0.03100257274887936,0.034607708056203196,0.7212481216572612,1.9545974413722078,0.02677530741605764,0.03509718021260179,488,2024-06-27 13:58:41,46.1,52.55577302601672,0.012064
493,4.939906707527985,0.005145736153674985,0.03130833305988783,0.034799534926872475,0.7158465832215111,1.979016541373607,0.02710981563525489,0.03549479756477298,489,2024-06-27 13:59:01,46.1,52.62465346248596,0.012095
494,4.927773252314022,0.005133097137827106,0.0312866244909117,0.03483091260262588,0.717992765314108,1.9634882442059671,0.02689709923569818,0.03531088288603269,490,2024-06-27 13:59:21,46.1,52.96905564483207,0.012147
495,4.736970315823671,0.0049343440789829905,0.030494072447187808,0.03398969763667642,0.7056649221820351,1.88147444195651,0.026131589471618193,0.03421705128490438,491,2024-06-27 13:59:41,46.1,51.38480560603994,0.011987
496,4.8574106639939485,0.005059802774993696,0.030718853113386756,0.03417975690222665,0.6989819588302757,1.938513680391162,0.026554981923166604,0.034816671088915105,492,2024-06-27 14:00:01,46.1,51.38480560603994,0.011829
497,4.934573652177596,0.005140180887684995,0.031253708592158695,0.03473396556946312,0.7001847866645581,1.9546162645081901,0.02677556526723548,0.03506483202447,493,2024-06-27 14:00:21,46.1,51.52256647897839,0.012042
498,4.755694512750903,0.0049538484507821905,0.030507169188502097,0.03402538093099294,0.7005866436684025,1.901176016140573,0.02604350707041881,0.03428420784667808,494,2024-06-27 14:00:41,46.2,50.385641278426284,0.011999
499,4.875415252959405,0.005078557555166047,0.03083616596962474,0.03440386760090321,0.6948325590835356,1.907748800728688,0.02649651112123178,0.03467320437255316,495,2024-06-27 14:01:01,46.2,51.700651146956645,0.012106
500,4.797378163624128,0.0049972689204418,0.030364021629354022,0.03394864192347435,0.6948942227369221,1.878905023174934,0.02609590309965186,0.03425744522895726,496,2024-06-27 14:01:21,46.2,49.41668663845655,0.011866
501,4.260742875103616,0.004438273828232933,0.027772074357101394,0.031166869239074243,0.6710136477278782,1.7212125803816214,0.023578254525775635,0.03143965109416992,497,2024-06-27 14:01:41,46.1,42.77475104738714,0.010893
502,3.6613021638889913,0.0038138564207176994,0.024613847540995215,0.027829943934376242,0.6404112764179801,1.5261150352508914,0.02090568541439577,0.028319103728800688,498,2024-06-27 14:02:01,46.1,37.7464791851339,0.009983
503,3.3051614615763327,0.0034428765224753465,0.022173635050052883,0.025275993279325473,0.57817657681703,1.3691222451148075,0.018755099248148048,0.025683788686750142,499,2024-06-27 14:02:21,46.0,32.561802521340766,0.009061
504,2.983693250945287,0.0031080138030680072,0.02017564016405858,0.023118868778774466,0.5379382030121751,1.2261896838302415,0.017030412275420022,0.023453871858699717,500,2024-06-27 14:02:41,45.8,29.127644583651616,0.008396
505,2.5996035068722456,0.002707920319658589,0.017826041842372218,0.020439226883018715,0.5103591461479344,1.079401965064291,0.014786328288551932,0.02095901766613222,501,2024-06-27 14:03:01,45.6,26.09196951299581,0.00749
506,2.392399395170334,0.002492082703302431,0.016548405926940193,0.019055931811742564,0.4830753256376061,1.001805255985608,0.013723359671035728,0.019410353755261043,502,2024-06-27 14:03:21,45.4,23.044755345186598,0.006797
507,2.1650072458719074,0.0022552158811165704,0.015151952461164839,0.017639308222778188,0.4422962695110031,0.9086303905341334,0.012446991651152513,0.017863892833116242,503,2024-06-27 14:03:41,45.2,21.702339776720983,0.006296
508,2.0865337967709587,0.002173472704969749,0.014859727508258683,0.01724411309911061,0.4549239522588011,0.8989019995384324,0.012313726021074417,0.017727000070519104,504,2024-06-27 14:04:01,45.0,21.297895774545772,0.006071
509,2.0209483773686996,0.002105154559759062,0.014270706379772765,0.016695054840873462,0.43276453664823966,0.8585630107077665,0.011761137132983103,0.016985334476727107,505,2024-06-27 14:04:21,44.7,18.995121536055688,0.00591
510,1.8584179327268757,0.0019358520132571621,0.01302496854907831,0.015207135622015444,0.41428199820853817,0.7794557368654617,0.010677475847472077,0.01567302526674576,506,2024-06-27 14:04:41,44.5,18.174302408855667,0.00523
511,1.7588137012445235,0.0018320976054630453,0.012250058937901426,0.014346047677540786,0.3909697185760621,0.7281532092474347,0.010113239017325481,0.014819906315953185,507,2024-06-27 14:05:01,44.3,16.988370924184874,0.005339
512,1.7720843363184522,0.0018459211836650545,0.012369491106335907,0.014384042038206334,0.38747026164051057,0.7333985185177728,0.010046555048188669,0.01464169748392385,508,2024-06-27 14:05:21,44.0,16.555761609780074,0.005431
513,1.6809291767308228,0.0017509678924279403,0.01151866067069755,0.013457593485957865,0.3739239969564143,0.6699743307795714,0.009177730558624265,0.013652515034548679,509,2024-06-27 14:05:41,43.7,16.499611313800145,0.005256
514,1.6419510105864907,0.0017103656360275945,0.010910859766064684,0.012834126224340055,0.3663126705222408,0.6438362516592099,0.00881967468026315,0.013149359077842994,510,2024-06-27 14:06:01,43.5,15.610468446635915,0.004946
515,1.605874520244455,0.001672785958587974,0.010696558982471321,0.01264246282538084,0.34858458580339136,0.6272489533878103,0.008711791019275142,0.012880105154949136,511,2024-06-27 14:06:21,43.2,15.38318046083681,0.004863
516,1.5633155776128298,0.001628453726680031,0.01025173051523153,0.012094457941935997,0.3305212539345696,0.5990669535499761,0.008320374354860778,0.012258022112973551,512,2024-06-27 14:06:41,43.0,15.41103809207496,0.004797
517,1.5024045716993768,0.0015650047621868508,0.009687261883333064,0.011408150801120603,0.3087868089340138,0.574085504670483,0.007864184995486068,0.011620579302973541,513,2024-06-27 14:07:01,42.7,15.30263464892464,0.004621
518,1.4237743243460956,0.001483098254527183,0.009326810388696583,0.011133652525281925,0.30822161504212475,0.5521722717403491,0.007564003722470535,0.01136656183639533,514,2024-06-27 14:07:21,42.5,14.748053641409712,0.004563
519,1.4644272250411805,0.001525445026084563,0.009770308274632747,0.011642218923356519,0.3114717767123078,0.5807301512242411,0.007955207551017002,0.011852863511565545,515,2024-06-27 14:07:41,42.2,14.360762302419122,0.004387
520,1.4327699341676503,0.0014924686814246357,0.009417935350991823,0.011175271641464386,0.32180409340659577,0.5426035067150489,0.00753615981548679,0.01141765415957789,516,2024-06-27 14:08:01,41.9,14.205792690754986,0.004346
521,1.4047527747003512,0.0014632841403128657,0.009516730361771676,0.011229276066769229,0.32960769040633364,0.5479683880143185,0.007610672055754423,0.011463366640440361,517,2024-06-27 14:08:21,41.6,13.609231017430035,0.004166
522,1.372645351186101,0.001429838907485522,0.009070892166544648,0.010953212805046257,0.3311421174934913,0.5213823282659655,0.007241421225916188,0.01109381918509139,518,2024-06-27 14:08:41,41.3,13.026729446244133,0.004143
523,1.403379788606994,0.001461853946465619,0.009526882705236474,0.011310638188406368,0.3184247418928647,0.560008148735747,0.007671344503229411,0.011462630779424329,519,2024-06-27 14:09:01,41.0,12.941332309932923,0.004106
524,1.3889355147493139,0.0014468078278638686,0.008816935769628005,0.010491290459182347,0.30605941297208805,0.5181633229396964,0.00709812771150269,0.010771264723485654,520,2024-06-27 14:09:21,40.7,12.379059633588534,0.004023
525,1.4839890262263165,0.0015458219023190797,0.00944374508335998,0.011195171815344691,0.2961908019686077,0.5730617548620576,0.0077440777684061836,0.0114920909080957,521,2024-06-27 14:09:41,40.4,12.455607137181442,0.004224
526,1.3366721488795705,0.0013923668217495527,0.008666419331127048,0.010240843156073128,0.28288171347767643,0.5069869101804994,0.006945026166856156,0.01038138176382174,522,2024-06-27 14:10:01,40.1,12.732075108071852,0.003863
527,1.2975334872081228,0.0013515973825084613,0.008129658495145745,0.009632057195239796,0.26762493054093606,0.47418054879542765,0.006495623956101749,0.009711864099486637,523,2024-06-27 14:10:21,39.8,11.833933955315798,0.003829
528,1.2554421823462765,0.0013077522732773714,0.007867279921745317,0.009318957376373945,0.25639978072097674,0.45601650245067965,0.006333562534037217,0.009456489033391448,524,2024-06-27 14:10:41,39.6,12.066073455788167,0.003794
529,1.255474669291857,0.0013077861138456844,0.00781420287380695,0.009216302202954461,0.2593967155706424,0.46947473812323154,0.006344253217881507,0.009507141447598542,525,2024-06-27 14:11:01,39.2,11.825444598849575,0.003725
530,1.31951116771294,0.0013744907997009792,0.007855913346561544,0.009326674641341546,0.2567481578940591,0.45823860761887025,0.006364425105817643,0.009483255964883034,526,2024-06-27 14:11:21,38.9,11.551001070326661,0.00383
531,1.3344351136231403,0.0013900365766907712,0.007667923541821232,0.0091327248779827,0.22904552788601618,0.4643824561143952,0.006449756334922156,0.009440093898086326,527,2024-06-27 14:11:41,38.7,11.721783985054,0.00369
532,1.2773915991581264,0.0013306162491230483,0.007429417725043721,0.008784434616052616,0.21055075870690987,0.4294391884599089,0.006223756354491433,0.0090265913153734,528,2024-06-27 14:12:01,38.4,11.544898271144636,0.00369
533,1.1640178299120851,0.0012125185728250887,0.007470228785787058,0.008905560176289217,0.2511334226300487,0.4544530974177578,0.006141258073212944,0.009200765922029857,529,2024-06-27 14:12:21,38.2,11.334948968657553,0.003641
534,1.2031339953496851,0.0012532645784892554,0.007533650038142384,0.008935306662126314,0.22453457957776624,0.42632597746479045,0.006178637354562181,0.009088727160631931,530,2024-06-27 14:12:41,38.0,11.127892695035161,0.003564
535,1.2963488755025758,0.0013503634119818497,0.008475850496573152,0.010238889633592608,0.2697852498645838,0.5401716502259281,0.007107521713499054,0.010557396338456763,531,2024-06-27 14:13:01,37.8,11.197933126945868,0.003713
536,1.1939800186148202,0.0012437291860571042,0.007642809999594023,0.009205992917864026,0.2703786827411724,0.45263714172802216,0.006200508790794824,0.00952183374043815,532,2024-06-27 14:13:21,37.7,11.368344593863458,0.003569
537,1.2381884859121524,0.0012897796728251587,0.007718491538267794,0.009393554622087153,0.2360370731807634,0.46345975810187384,0.006527602226786956,0.00971542684190863,533,2024-06-27 14:13:41,37.6,11.084269133385462,0.003488
538,1.136428873266596,0.0011837800763193707,0.007556834630334083,0.009040959813732694,0.2717165084927533,0.4401290795985447,0.0060291654739526674,0.009176873960219037,534,2024-06-27 14:14:01,37.4,11.598537064121128,0.003296
539,1.200598729242637,0.0012506236762944135,0.0077829491048369325,0.009176064886277925,0.25839288806583316,0.4464700247369599,0.00620097256579111,0.009279811154354936,535,2024-06-27 14:14:21,37.4,11.643319060507697,0.003352
540,1.14436354063085,0.0011920453548238022,0.007603374220805979,0.009094155062092763,0.2605802825587925,0.4518650579339473,0.006189932300465032,0.009424570926223253,536,2024-06-27 14:14:41,37.2,11.39179898445952,0.003562
541,1.1544469850674508,0.0012025489427785947,0.007584317410988719,0.009012048333351048,0.2627713496243479,0.43693385405083807,0.006068525750706084,0.009192541521387921,537,2024-06-27 14:15:01,37.1,11.642291167474777,0.003448
542,1.2685764235187382,0.0013214337744986856,0.008167036623535845,0.009650414634097838,0.26257148274617137,0.4823760674418205,0.006607891334819459,0.009754763115510913,538,2024-06-27 14:15:21,37.0,11.582761342367514,0.003528
543,1.294426831886463,0.0013483612832150655,0.007466321523611514,0.00899352718335835,0.24106711603937603,0.44239115933867695,0.006144321657481624,0.009256762018025508,539,2024-06-27 14:15:41,36.9,11.43619188090068,0.00359
544,1.1700796015449577,0.0012188329182759975,0.007636859794574714,0.009094974743146933,0.26406821992740875,0.4480864425038198,0.0061381704452578055,0.009353169146510795,540,2024-06-27 14:16:01,36.7,11.535335960094386,0.003471
545,1.3132383990400736,0.0013679566656667433,0.008008019948972999,0.00947544172214323,0.2657362443378731,0.47368112701849174,0.006488782561897147,0.009659749057226783,541,2024-06-27 14:16:21,36.7,11.49213245462587,0.003589
546,1.2823846323119241,0.0013358173253249209,0.007785791606757977,0.009578368078955688,0.26212939255733847,0.5050289190730012,0.006558817130818197,0.009885122376494629,542,2024-06-27 14:16:41,36.6,11.56213792465246,0.00362
547,1.1794625964709031,0.0012286068713238574,0.007398421987806301,0.008834314264763082,0.25135609862675024,0.4321710180176884,0.005920150931749157,0.00900815076147654,543,2024-06-27 14:17:01,36.6,11.433192148541094,0.003547
548,1.206488200154618,0.0012567585418277272,0.007429877172875469,0.008874233998748824,0.25220936146711787,0.4311513062718674,0.005988212587109269,0.008959647528811758,544,2024-06-27 14:17:21,36.4,11.231000791369343,0.003591
549,1.2300505753060764,0.0012813026826104963,0.007623719603978462,0.009027754014876503,0.24350126885877216,0.45441090496314357,0.006224806917303337,0.009189826851721785,545,2024-06-27 14:17:41,36.4,11.231000791369343,0.003466
550,1.213030298597049,0.0012635732277052592,0.007316610616337816,0.008602874896412987,0.22939940173796258,0.43025245639971654,0.005975728561107174,0.008896197237970886,546,2024-06-27 14:18:01,36.3,11.088622649408588,0.003545
551,1.1863460804936268,0.0012357771671808611,0.0072325186636122574,0.008573781372335686,0.22866738325955463,0.42720935718161,0.005933463294189028,0.008824611668221858,547,2024-06-27 14:18:21,36.2,11.11578964591163,0.003596
552,1.2388580490159598,0.0012904771343916247,0.007753822022529226,0.00905332658153387,0.24400578604963866,0.45212971650314504,0.006279579395877015,0.009135767494314146,548,2024-06-27 14:18:41,36.1,10.891008975612268,0.003622
553,1.2067127964181186,0.0012569924962688736,0.0075728446879917335,0.008867347452363103,0.22560708025256127,0.4611692024739194,0.0062320162496475595,0.009158423152238122,549,2024-06-27 14:19:01,36.1,10.891008975612268,0.003374
554,1.1428632842215762,0.0011904825877308086,0.007473329041558252,0.008804233508649416,0.24342395385203602,0.4533614901269301,0.006126506623336894,0.009092902835577902,550,2024-06-27 14:19:21,36.0,11.334969114739499,0.003448
555,1.2010887570966036,0.0012511341219756287,0.007301430304053396,0.008743982878069897,0.21005600664137558,0.4454553219093923,0.006186879470963782,0.009023733209027072,551,2024-06-27 14:19:41,35.9,10.861947255835117,0.003519
556,1.1936516909527168,0.0012433871780757467,0.007304470832394441,0.008601220137009485,0.2144979957249442,0.433007847542364,0.0060987020780614645,0.008857182285104874,552,2024-06-27 14:20:01,35.9,10.737573813974409,0.003422
557,1.153459707829349,0.0012015205289889052,0.007449570390357972,0.008639309426234145,0.23456705657993943,0.4430194866862702,0.006068760091592743,0.008914277113757935,553,2024-06-27 14:20:21,35.9,10.779031627927978,0.003404
